binder,extra water,alkaline solution,molarity of mix,fine aggregate,coarse aggregate,age,curing temperature,compressive strength,water,pozzolan,foaming agent,density,concrete type,water binder ratio
405.0,29.46,141.76,13.0,683.13,1268.66,28.0,60.0,32.04,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,28.0,60.0,32.04,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,28.0,60.0,32.27,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,28.0,60.0,34.12,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,28.0,60.0,35.0,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,28.0,60.0,33.88,,,,,0,0.42276543209876544
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,16.3,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,19.8,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,22.1,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,15.2,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,20.0,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,21.3,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,17.3,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,18.8,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,7.0,35.0,22.0,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,28.3,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,25.3,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,28.3,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,29.5,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,29.7,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,30.9,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,28.9,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,32.5,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,28.0,35.0,31.0,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,36.8,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,36.8,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,34.5,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,32.0,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,35.5,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,36.2,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,36.4,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,34.5,,,,,0,0.6
450.0,0.0,270.0,10.0,500.0,1150.0,90.0,35.0,37.5,,,,,0,0.6
408.0,0.0,163.2,12.0,546.0,1347.0,28.0,27.0,40.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,533.0,1347.0,28.0,27.0,42.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,520.0,1347.0,28.0,27.0,47.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,491.83,1347.0,28.0,27.0,37.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,478.63,1347.0,28.0,27.0,40.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,465.44,1347.0,28.0,27.0,46.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,507.38,1347.0,28.0,27.0,39.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,494.19,1347.0,28.0,27.0,42.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,480.99,1347.0,28.0,27.0,47.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,522.93,1347.0,28.0,27.0,40.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,509.74,1347.0,28.0,27.0,44.0,,,,,0,0.39999999999999997
408.0,0.0,163.2,12.0,496.54,1347.0,28.0,27.0,49.0,,,,,0,0.39999999999999997
428.0,0.0,192.6,10.0,590.0,1090.0,28.0,25.0,64.0,,,,,0,0.45
428.0,0.0,192.6,10.0,590.0,1095.0,28.0,25.0,45.0,,,,,0,0.45
428.0,0.0,192.6,10.0,590.0,1095.0,28.0,25.0,31.3,,,,,0,0.45
428.0,0.0,235.4,10.0,590.0,1090.0,28.0,25.0,47.3,,,,,0,0.55
428.0,0.0,235.4,10.0,590.0,1095.0,28.0,25.0,36.4,,,,,0,0.55
428.0,0.0,235.4,10.0,590.0,1095.0,28.0,25.0,24.7,,,,,0,0.55
428.0,0.0,278.2,10.0,590.0,1090.0,28.0,25.0,44.5,,,,,0,0.65
428.0,0.0,278.2,10.0,590.0,1095.0,28.0,25.0,31.8,,,,,0,0.65
428.0,0.0,278.2,10.0,590.0,1095.0,28.0,25.0,26.8,,,,,0,0.65
300.0,0.0,241.49,10.0,1013.63,719.53,28.0,23.0,58.82,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,28.0,23.0,56.95,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,28.0,23.0,55.25,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,28.0,23.0,53.1,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,28.0,23.0,52.24,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,28.0,23.0,75.24,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,28.0,23.0,72.96,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,28.0,23.0,71.95,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,28.0,23.0,71.67,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,28.0,23.0,70.81,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,28.0,23.0,80.23,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,28.0,23.0,78.53,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,28.0,23.0,77.39,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,28.0,23.0,76.8,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,28.0,23.0,75.52,,,,,0,0.44830000000000003
300.0,0.0,241.49,10.0,1013.63,719.53,28.0,23.0,50.96,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,28.0,23.0,49.11,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,28.0,23.0,47.25,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,28.0,23.0,44.96,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,28.0,23.0,44.23,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,28.0,23.0,66.09,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,28.0,23.0,63.67,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,28.0,23.0,62.8,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,28.0,23.0,61.94,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,28.0,23.0,60.52,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,28.0,23.0,70.53,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,28.0,23.0,68.8,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,28.0,23.0,67.38,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,28.0,23.0,66.52,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,28.0,23.0,65.23,,,,,0,0.44830000000000003
300.0,0.0,241.49,10.0,1013.63,719.53,28.0,23.0,55.05,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,28.0,23.0,52.79,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,28.0,23.0,50.52,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,28.0,23.0,48.49,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,28.0,23.0,47.36,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,28.0,23.0,71.38,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,28.0,23.0,69.21,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,28.0,23.0,67.7,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,28.0,23.0,67.07,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,28.0,23.0,65.56,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,28.0,23.0,77.69,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,28.0,23.0,75.55,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,28.0,23.0,74.01,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,28.0,23.0,72.89,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,28.0,23.0,71.1,,,,,0,0.44830000000000003
300.0,0.0,241.49,10.0,1013.63,719.53,56.0,23.0,53.17,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,56.0,23.0,51.02,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,56.0,23.0,48.35,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,56.0,23.0,45.58,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,56.0,23.0,43.82,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,56.0,23.0,69.46,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,56.0,23.0,66.69,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,56.0,23.0,65.04,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,56.0,23.0,63.53,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,56.0,23.0,62.02,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,56.0,23.0,74.53,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,56.0,23.0,72.75,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,56.0,23.0,70.75,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,56.0,23.0,68.96,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,56.0,23.0,66.82,,,,,0,0.44830000000000003
300.0,0.0,241.49,10.0,1013.63,719.53,84.0,23.0,50.25,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,84.0,23.0,48.12,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,84.0,23.0,45.09,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,84.0,23.0,42.17,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,84.0,23.0,40.64,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,84.0,23.0,66.94,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,84.0,23.0,64.16,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,84.0,23.0,61.64,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,84.0,23.0,59.22,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,84.0,23.0,56.58,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,84.0,23.0,72.75,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,84.0,23.0,70.0,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,84.0,23.0,66.93,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,84.0,23.0,65.18,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,84.0,23.0,62.13,,,,,0,0.44830000000000003
300.0,0.0,241.49,10.0,1013.63,719.53,28.0,23.0,54.06,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,28.0,23.0,51.73,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,28.0,23.0,49.65,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,28.0,23.0,47.44,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,28.0,23.0,46.32,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,28.0,23.0,70.29,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,28.0,23.0,67.87,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,28.0,23.0,66.54,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,28.0,23.0,65.77,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,28.0,23.0,64.65,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,28.0,23.0,76.92,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,28.0,23.0,74.93,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,28.0,23.0,73.38,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,28.0,23.0,72.17,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,28.0,23.0,70.16,,,,,0,0.44830000000000003
300.0,0.0,241.49,10.0,1013.63,719.53,56.0,23.0,52.19,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,56.0,23.0,50.0,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,56.0,23.0,47.0,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,56.0,23.0,44.67,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,56.0,23.0,42.8,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,56.0,23.0,69.1,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,56.0,23.0,65.99,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,56.0,23.0,64.44,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,56.0,23.0,62.57,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,56.0,23.0,60.69,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,56.0,23.0,74.47,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,56.0,23.0,71.73,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,56.0,23.0,69.74,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,56.0,23.0,68.2,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,56.0,23.0,66.32,,,,,0,0.44830000000000003
300.0,0.0,241.49,10.0,1013.63,719.53,84.0,23.0,49.31,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,998.21,711.99,84.0,23.0,47.32,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,982.9,704.44,84.0,23.0,44.78,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,967.42,696.93,84.0,23.0,40.69,,,,,0,0.8049666666666667
300.0,0.0,241.49,10.0,952.0,689.44,84.0,23.0,39.6,,,,,0,0.8049666666666667
400.0,0.0,264.66,10.0,952.45,676.06,84.0,23.0,66.31,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,937.13,668.41,84.0,23.0,63.44,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,923.5,661.93,84.0,23.0,60.35,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,908.13,654.24,84.0,23.0,58.7,,,,,0,0.6616500000000001
400.0,0.0,264.66,10.0,894.61,647.8,84.0,23.0,55.16,,,,,0,0.6616500000000001
500.0,0.0,224.15,10.0,952.45,676.06,84.0,23.0,72.28,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,937.13,668.41,84.0,23.0,69.51,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,923.5,661.93,84.0,23.0,65.42,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,908.13,654.24,84.0,23.0,63.23,,,,,0,0.44830000000000003
500.0,0.0,224.15,10.0,894.61,647.8,84.0,23.0,60.7,,,,,0,0.44830000000000003
550.0,0.0,192.5,12.0,557.85,1024.68,1.0,27.0,18.52,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,1.0,27.0,19.23,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,1.0,27.0,27.11,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,1.0,27.0,14.83,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,1.0,27.0,17.48,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,1.0,27.0,22.5,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,7.0,27.0,39.4,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,7.0,27.0,47.11,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,7.0,27.0,53.18,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,7.0,27.0,35.28,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,7.0,27.0,44.58,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,7.0,27.0,48.52,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,28.0,27.0,45.1,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,28.0,27.0,55.85,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,28.0,27.0,65.78,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,28.0,27.0,38.92,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,28.0,27.0,49.73,,,,,0,0.35
550.0,0.0,192.5,12.0,557.85,1024.68,28.0,27.0,54.73,,,,,0,0.35
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,9.8,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,8.2,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,6.72,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,5.84,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,16.94,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,14.86,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,11.88,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,9.24,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,22.67,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,19.69,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,16.84,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,13.29,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,26.06,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,21.01,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,17.5,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,15.95,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,42.45,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,38.16,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,31.56,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,25.4,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,56.94,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,50.68,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,44.42,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,36.18,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,27.38,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,22.43,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,18.04,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,16.17,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,43.25,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,40.06,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,33.53,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,27.05,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,57.5,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,52.1,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,47.06,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,37.59,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,27.72,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,23.2,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,18.92,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,16.84,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,45.5,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,42.55,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,34.4,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,27.37,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,58.8,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,54.85,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,50.0,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,40.0,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,9.91,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,8.33,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,6.89,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,7.0,27.0,5.85,,,,,0,0.53
460.0,32.0,180.0,12.0,512.0,1181.0,7.0,27.0,26.03,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,7.0,27.0,23.0,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,7.0,27.0,19.21,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,7.0,27.0,14.89,,,,,0,0.4608695652173913
520.0,32.0,180.0,12.0,465.0,1181.0,7.0,27.0,26.57,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,7.0,27.0,23.28,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,7.0,27.0,19.5,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,7.0,27.0,15.01,,,,,0,0.4076923076923077
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,26.16,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,21.18,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,17.52,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,28.0,27.0,16.06,,,,,0,0.53
460.0,32.0,180.0,12.0,512.0,1181.0,28.0,27.0,65.53,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,28.0,27.0,56.71,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,28.0,27.0,50.0,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,28.0,27.0,40.2,,,,,0,0.4608695652173913
520.0,32.0,180.0,12.0,465.0,1181.0,28.0,27.0,66.68,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,28.0,27.0,57.76,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,28.0,27.0,50.96,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,28.0,27.0,40.71,,,,,0,0.4076923076923077
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,27.58,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,22.35,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,17.91,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,56.0,27.0,16.06,,,,,0,0.53
460.0,32.0,180.0,12.0,512.0,1181.0,56.0,27.0,67.86,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,56.0,27.0,62.1,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,56.0,27.0,54.1,,,,,0,0.4608695652173913
460.0,32.0,180.0,12.0,512.0,1181.0,56.0,27.0,43.35,,,,,0,0.4608695652173913
520.0,32.0,180.0,12.0,465.0,1181.0,56.0,27.0,69.18,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,56.0,27.0,63.27,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,56.0,27.0,55.0,,,,,0,0.4076923076923077
520.0,32.0,180.0,12.0,465.0,1181.0,56.0,27.0,43.74,,,,,0,0.4076923076923077
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,27.74,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,23.28,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,19.0,,,,,0,0.53
400.0,32.0,180.0,12.0,560.0,1181.0,90.0,27.0,16.86,,,,,0,0.53
460.0,32.0,180.0,12.0,512.0,1181.0,90.0,27.0,70.1,,,,,0,0.4608695652173913
